Id;Victimas;Sexo;Edad_Victima;Participantes;Victima;Acusado;Vehiculo_Victima;Fecha;Semestre;Franja_Horaria;Direccion;Tipo_De_Calle;Altura\Cruce;Comuna;Longitud;Latitud
LC-2021-0529840;1;Varon;26;SD-SD;N/D;N/D;N/D;2021-10-25;2;1;ZAMUDIO y GRIVEO;CALLE;GRIVEO;12;-58.498089883898;-34.581056573282
LC-2021-0530069;1;Varon;49;SD-SD;N/D;N/D;N/D;2021-10-25;2;8;SANTIAGO DE COMPOSTELA AV. y ASTURIAS AV.;AVENIDA;ASTURIAS AV.;9;-58.467756585222;-34.657415493907
LC-2021-0530082;1;Mujer;46;SD-SD;N/D;N/D;N/D;2021-10-25;2;8;PIZARRO y POLA;CALLE;POLA;9;-58.504918672965;-34.646347198891
LC-2021-0530180;1;Varon;40;MOTO-TAXI;MOTO;TAXI;MOTO;2021-10-25;2;8;PERON, EVA AV. 3998;AVENIDA;3998.0;9;-58.46955995728;-34.649743395571
LC-2021-0530228;2;Mujer;60;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;2021-10-25;2;12;N/D;N/D;N/D;14;-58.406897;-34.581142
LC-2021-0530228;2;Mujer;32;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;2021-10-25;2;12;N/D;N/D;N/D;14;-58.406897;-34.581142
LC-2021-0530338;1;Varon;47;SD-SD;N/D;N/D;N/D;2021-10-25;2;9;CORDOBA AV. y LIBERTAD;AVENIDA;LIBERTAD;1;-58.384032320734;-34.599159406035
LC-2021-0530491;1;Varon;26;SD-SD;N/D;N/D;N/D;2021-10-25;2;10;PASEO COLON AV. y GARAY, JUAN DE AV.;AVENIDA;GARAY, JUAN DE AV.;1;-58.36806351396;-34.62407085032
LC-2021-0530604;1;Varon;25;SD-SD;N/D;N/D;N/D;2021-10-25;2;7;CERRITO 384;CALLE;384.0;1;-58.38241327171;-34.603981569726
LC-2021-0530684;1;Mujer;30;MOTO-CAMIONETA;MOTO;CAMIONETA;MOTO;2021-10-25;2;9;HOMERO y ALVAREZ, CRISOSTOMO;CALLE;ALVAREZ, CRISOSTOMO;9;-58.473208238581;-34.660270471137
LC-2021-0530854;1;Varon;40;SD-SD;N/D;N/D;N/D;2021-10-25;2;11;SAN MARTIN y ALVEAR, MARCELO T. DE;CALLE;ALVEAR, MARCELO T. DE;1;-58.374321735835;-34.596239919871
LC-2021-0530871;1;Varon;18;SD-SD;N/D;N/D;N/D;2021-10-25;2;14;BAIGORRIA y MARTINEZ, JUAN ESTEBAN;CALLE;MARTINEZ, JUAN ESTEBAN;10;-58.517429764479;-34.620645061826
LC-2021-0531102;1;Varon;33;SD-SD;N/D;N/D;N/D;2021-10-25;2;14;ZELARRAYAN y MURGUIONDO;CALLE;MURGUIONDO;8;-58.47949884186;-34.674101760679
LC-2021-0531108;1;Varon;40;MOTO-AUTO;MOTO;AUTO;MOTO;2021-10-25;2;13;OBLIGADO RAFAEL, AV.COSTANERA 1221;AVENIDA;1221.0;14;-58.395266666785;-34.571926587562
LC-2021-0531179;1;Varon;24;MOTO-AUTO;MOTO;AUTO;MOTO;2021-10-25;2;14;TABARE y LAFUENTE;CALLE;LAFUENTE;8;-58.438699867408;-34.662816152165
LC-2021-0531445;1;Varon;31;MOTO-AUTO;MOTO;AUTO;MOTO;2021-10-25;2;17;INDEPENDENCIA AV. y TREINTA Y TRES ORIENTALES;AVENIDA;TREINTA Y TRES ORIENTALES;5;-58.424042565286;-34.621540060971
LC-2021-0531474;1;Mujer;12;SD-SD;N/D;N/D;N/D;2021-10-25;2;17;SAN MARTIN y DEL LIBERTADOR AV.;CALLE;DEL LIBERTADOR AV.;1;-58.373842227962;-34.593567768001
LC-2021-0531484;1;Varon;55;SD-SD;N/D;N/D;N/D;2021-10-25;2;17;INDEPENDENCIA AV. y MAZA;AVENIDA;MAZA;5;-58.415095460835;-34.620859451074
LC-2021-0531555;1;Mujer;44;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;2021-10-25;2;17;OBLIGADO RAFAEL, AV.COSTANERA y SALGUERO, JERONIMO;AVENIDA;SALGUERO, JERONIMO;14;-58.400129923552;-34.569348908782
LC-2021-0531610;1;Varon;29;MOTO-AUTO;MOTO;AUTO;MOTO;2021-10-25;2;18;MONROE y AMENABAR;CALLE;AMENABAR;13;-58.461778675544;-34.559393754836
LC-2021-0531614;1;Varon;49;PEATON-CAMIONETA;PEATON;CAMIONETA;PEATON;2021-10-25;2;7;ARAOZ y PARAGUAY;CALLE;PARAGUAY;14;-58.419371419029;-34.588421293782
LC-2021-0531699;1;Varon;21;SD-AUTO;N/D;AUTO;N/D;2021-10-25;2;18;ECHEVERRIA y BARZANA;CALLE;BARZANA;12;-58.485876033877;-34.581674384634
LC-2021-0531725;2;Varon;19;SD-SD;N/D;N/D;N/D;2021-10-25;2;19;MATHEU y CONSTITUCION;CALLE;CONSTITUCION;3;-58.398916909979;-34.625971339604
LC-2021-0531725;2;Mujer;20;SD-SD;N/D;N/D;N/D;2021-10-25;2;19;MATHEU y CONSTITUCION;CALLE;CONSTITUCION;3;-58.398916909979;-34.625971339604
LC-2021-0531738;1;Varon;37;SD-SD;N/D;N/D;N/D;2021-10-25;2;21;CATAMARCA e INDEPENDENCIA AV.;CALLE;INDEPENDENCIA AV.;3;-58.405037807038;-34.619153421827
LC-2021-0531798;1;Varon;44;SD-SD;N/D;N/D;N/D;2021-10-25;2;15;Rivadavia Av. y Uriburu Jose E.;AVENIDA;0.0;3;-58.397592751885;-34.609580712193
LC-2021-0533725;2;Mujer;37;SD-SD;N/D;N/D;N/D;2021-10-25;2;22;JURAMENTO y CASTAÃ‘EDA;CALLE;CASTAÃ‘EDA;13;-58.438791947719;-34.551387952328
LC-2021-0533725;2;Varon;35;SD-SD;N/D;N/D;N/D;2021-10-25;2;22;JURAMENTO y CASTAÃ‘EDA;CALLE;CASTAÃ‘EDA;13;-58.438791947719;-34.551387952328
LC-2021-0535580;1;Mujer;33;SD-SD;N/D;N/D;N/D;2021-10-25;2;8;CASTRO BARROS y CASEROS AV.;CALLE;CASEROS AV.;5;-58.417088833423;-34.639106822362
LC-2021-0539242;1;Varon;64;SD-SD;N/D;N/D;N/D;2021-10-25;2;13;GAONA AV. y ALVAREZ, DONATO, TTE. GRAL.;AVENIDA;ALVAREZ, DONATO, TTE. GRAL.;6;-58.459448806659;-34.613884952681
LC-2021-0532206;1;Varon;76;AUTO-AUTO;AUTO;AUTO;AUTO;2021-10-26;2;7;MUÃ‘IZ y CONSTITUCION;CALLE;CONSTITUCION;5;-58.425016722338;-34.62922764044
LC-2021-0532383;1;Varon;37;SD-SD;N/D;N/D;N/D;2021-10-26;2;9;OLIDEN y CHILAVERT, MARTINIANO, CORONEL;CALLE;CHILAVERT, MARTINIANO, CORONEL;8;-58.469120068498;-34.680492011676
LC-2021-0532422;1;Mujer;74;PEATON-CAMIONETA;PEATON;CAMIONETA;PEATON;2021-10-26;2;10;LLAVALLOL y MOSCONI GENERAL AV.;CALLE;MOSCONI GENERAL AV.;11;-58.508842240946;-34.590322072991
LC-2021-0532449;1;Varon;41;MOTO-AUTO;MOTO;AUTO;MOTO;2021-10-26;2;10;VILLAFLOR, AZUCENA y MANSO JUANA;AVENIDA;MANSO JUANA;1;-58.362545480771;-34.611652253641
LC-2021-0532627;1;Varon;37;SD-SD;N/D;N/D;N/D;2021-10-26;2;11;ESTADOS UNIDOS 1120;CALLE;1120.0;1;-58.381770223108;-34.618722809078
LC-2021-0532795;1;Varon;43;MOTO-CAMIONETA;MOTO;CAMIONETA;MOTO;2021-10-26;2;12;WARNES AV. y DUMONT, SANTOS;AVENIDA;DUMONT, SANTOS;15;-58.458247363854;-34.596925786991
LC-2021-0532802;1;Varon;43;SD-SD;N/D;N/D;N/D;2021-10-26;2;9;PICO 1501;CALLE;1501.0;13;-58.465181474823;-34.535902258195
LC-2021-0532817;1;Mujer;49;SD-SD;N/D;N/D;N/D;2021-10-26;2;9;YRIGOYEN, HIPOLITO 2201;CALLE;2201.0;3;-58.397545389473;-34.610506797792
LC-2021-0532910;1;Varon;49;PEATON-AUTO;PEATON;AUTO;PEATON;2021-10-26;2;7;INDEPENDENCIA AV. y ALBERTI;AVENIDA;ALBERTI;3;-58.400983060785;-34.618666271133
LC-2021-0532922;1;Varon;26;SD-SD;N/D;N/D;N/D;2021-10-26;2;11;ECUADOR 936;CALLE;936.0;3;-58.406263597038;-34.599018377839
LC-2021-0533044;1;Varon;14;SD-SD;N/D;N/D;N/D;2021-10-26;2;12;CURAPALIGUE y FERNANDEZ MORENO, BALDOMERO;CALLE;FERNANDEZ MORENO, BALDOMERO;7;-58.449244843488;-34.633355346094
LC-2021-0533053;2;Varon;28;SD-SD;N/D;N/D;N/D;2021-10-26;2;14;REPUBLICA BOLIVARIANA DE VENEZUELA y ENTRE RIOS AV.;CALLE;ENTRE RIOS AV.;3;-58.391680044314;-34.614915976458
LC-2021-0533053;2;Varon;24;SD-SD;N/D;N/D;N/D;2021-10-26;2;14;REPUBLICA BOLIVARIANA DE VENEZUELA y ENTRE RIOS AV.;CALLE;ENTRE RIOS AV.;3;-58.391680044314;-34.614915976458
LC-2021-0533245;1;Mujer;86;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;2021-10-26;2;15;GAONA AV. 3483;AVENIDA;3483.0;11;-58.474074789642;-34.620224762323
LC-2021-0533249;1;Varon;55;SD-SD;N/D;N/D;N/D;2021-10-26;2;12;PASEO COLON AV. y GARAY, JUAN DE AV.;AVENIDA;GARAY, JUAN DE AV.;1;-58.36806351396;-34.62407085032
LC-2021-0533371;1;Varon;36;SD-SD;N/D;N/D;N/D;2021-10-26;2;17;BARRAGAN y JUSTO, JUAN B. AV.;CALLE;JUSTO, JUAN B. AV.;10;-58.523272113978;-34.634218532899
LC-2021-0533418;8;Varon;38;MOVIL-AUTO;MOVIL;AUTO;MOVIL;2021-10-26;2;16;ALBERDI, JUAN BAUTISTA AV. y LASSERRE, AUGUSTO, ALTE.;AVENIDA;LASSERRE, AUGUSTO, ALTE.;9;-58.514911761647;-34.660535444349
LC-2021-0533418;8;Varon;36;MOVIL-AUTO;MOVIL;AUTO;MOVIL;2021-10-26;2;16;ALBERDI, JUAN BAUTISTA AV. y LASSERRE, AUGUSTO, ALTE.;AVENIDA;LASSERRE, AUGUSTO, ALTE.;9;-58.514911761647;-34.660535444349
LC-2021-0533418;8;Varon;37;MOVIL-AUTO;MOVIL;AUTO;MOVIL;2021-10-26;2;16;ALBERDI, JUAN BAUTISTA AV. y LASSERRE, AUGUSTO, ALTE.;AVENIDA;LASSERRE, AUGUSTO, ALTE.;9;-58.514911761647;-34.660535444349
LC-2021-0533418;8;Varon;39;MOVIL-AUTO;MOVIL;AUTO;MOVIL;2021-10-26;2;16;ALBERDI, JUAN BAUTISTA AV. y LASSERRE, AUGUSTO, ALTE.;AVENIDA;LASSERRE, AUGUSTO, ALTE.;9;-58.514911761647;-34.660535444349
LC-2021-0533418;8;Mujer;41;MOVIL-AUTO;MOVIL;AUTO;MOVIL;2021-10-26;2;16;ALBERDI, JUAN BAUTISTA AV. y LASSERRE, AUGUSTO, ALTE.;AVENIDA;LASSERRE, AUGUSTO, ALTE.;9;-58.514911761647;-34.660535444349
LC-2021-0533418;8;Mujer;29;MOVIL-AUTO;MOVIL;AUTO;MOVIL;2021-10-26;2;16;ALBERDI, JUAN BAUTISTA AV. y LASSERRE, AUGUSTO, ALTE.;AVENIDA;LASSERRE, AUGUSTO, ALTE.;9;-58.514911761647;-34.660535444349
LC-2021-0533418;8;Mujer;29;MOVIL-AUTO;MOVIL;AUTO;MOVIL;2021-10-26;2;16;ALBERDI, JUAN BAUTISTA AV. y LASSERRE, AUGUSTO, ALTE.;AVENIDA;LASSERRE, AUGUSTO, ALTE.;9;-58.514911761647;-34.660535444349
LC-2021-0533418;8;Mujer;32;MOVIL-AUTO;MOVIL;AUTO;MOVIL;2021-10-26;2;16;ALBERDI, JUAN BAUTISTA AV. y LASSERRE, AUGUSTO, ALTE.;AVENIDA;LASSERRE, AUGUSTO, ALTE.;9;-58.514911761647;-34.660535444349
LC-2021-0533424;1;Mujer;51;AUTO-AUTO;AUTO;AUTO;AUTO;2021-10-26;2;16;PASEO COLON AV. y ALSINA, ADOLFO;AVENIDA;ALSINA, ADOLFO;1;-58.369615775392;-34.609983509327
LC-2021-0533460;1;Varon;40;MOTO-AUTO;MOTO;AUTO;MOTO;2021-10-26;2;16;GOYENA, PEDRO AV. 541;AVENIDA;541.0;6;-58.435099615741;-34.625741103295
LC-2021-0533487;1;Mujer;50;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;2021-10-26;2;15;ECHEVERRIA y VERTIZ VIRREY AV.;CALLE;VERTIZ VIRREY AV.;13;-58.449399322131;-34.559147051987
LC-2021-0533537;1;Varon;34;SD-SD;N/D;N/D;N/D;2021-10-26;2;16;LARREA 85;CALLE;85.0;3;-58.401683050591;-34.608823256461
LC-2021-0533726;1;Varon;42;MOTO-AUTO;MOTO;AUTO;MOTO;2021-10-26;2;19;REGIMIENTO DE PATRICIOS AV. 92;AVENIDA;92.0;4;-58.370329742459;-34.630680012773
LC-2021-0533733;1;Mujer;10;SD-SD;N/D;N/D;N/D;2021-10-26;2;19;GAONA AV. y MERCEDES;AVENIDA;MERCEDES;10;-58.486606851589;-34.626216881516
LC-2021-0533834;1;Varon;47;SD-SD;N/D;N/D;N/D;2021-10-26;2;19;PAZ, GRAL. AV. y LOPE DE VEGA AV.;GRAL PAZ;LOPE DE VEGA AV.;11;-58.5293372373;-34.610981860794
LC-2021-0533936;1;Mujer;87;PEATON-MOTO;PEATON;MOTO;PEATON;2021-10-26;2;20;CABILDO AV. y OLLEROS;AVENIDA;OLLEROS;13;-58.444111974782;-34.57033291228
LC-2021-0533972;1;Varon;22;SD-SD;N/D;N/D;N/D;2021-10-26;2;19;SALTA y ESTADOS UNIDOS;CALLE;ESTADOS UNIDOS;1;-58.38298135072;-34.618580464466
LC-2021-0536536;1;Varon;24;MOTO-AUTO;MOTO;AUTO;MOTO;2021-10-26;2;7;JUSTO, JUAN B. AV. y CONCORDIA;AVENIDA;CONCORDIA;11;-58.480764986916;-34.622078178902
LC-2021-0532663;1;Varon;36;MOVIL-SD;MOVIL;N/D;MOVIL;2021-10-27;2;18;DEHEZA 2373;CALLE;2373.0;13;-58.473559460826;-34.54120421189
LC-2021-0534691;1;Mujer;60;SD-SD;N/D;N/D;N/D;2021-10-27;2;9;POSADAS y LIBERTAD;CALLE;LIBERTAD;1;-58.383549969005;-34.589607458789
LC-2021-0535065;1;Mujer;73;SD-SD;N/D;N/D;N/D;2021-10-27;2;13;DARQUIER, JUAN y CRUZ, OSVALDO AV.;CALLE;CRUZ, OSVALDO AV.;4;-58.378886555005;-34.653164287219
LC-2021-0535190;2;Varon;52;MOTO-MOTO;MOTO;MOTO;MOTO;2021-10-27;2;12;PEREZ, ROQUE y JARAMILLO;CALLE;JARAMILLO;12;-58.479604429189;-34.553727335743
LC-2021-0535190;2;Varon;33;MOTO-MOTO;MOTO;MOTO;MOTO;2021-10-27;2;12;PEREZ, ROQUE y JARAMILLO;CALLE;JARAMILLO;12;-58.479604429189;-34.553727335743
LC-2021-0535286;2;Mujer;40;SD-SD;N/D;N/D;N/D;2021-10-27;2;13;BELGRANO AV. e IRIGOYEN, BERNARDO DE;AVENIDA;IRIGOYEN, BERNARDO DE;1;-58.380485777658;-34.613038937486
LC-2021-0535286;2;Varon;25;SD-SD;N/D;N/D;N/D;2021-10-27;2;13;BELGRANO AV. e IRIGOYEN, BERNARDO DE;AVENIDA;IRIGOYEN, BERNARDO DE;1;-58.380485777658;-34.613038937486
LC-2021-0535434;1;Mujer;53;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;2021-10-27;2;13;ROOSEVELT FRANKLIN D. y AMENABAR;CALLE;AMENABAR;13;-58.462413277512;-34.558652688226
LC-2021-0535717;2;Varon;22;SD-AUTO;N/D;AUTO;N/D;2021-10-27;2;16;CRESPO y RAMIREZ, CARLOS M.;CALLE;RAMIREZ, CARLOS M.;4;-58.425206529301;-34.655142427584
LC-2021-0535717;2;Varon;48;SD-AUTO;N/D;AUTO;N/D;2021-10-27;2;16;CRESPO y RAMIREZ, CARLOS M.;CALLE;RAMIREZ, CARLOS M.;4;-58.425206529301;-34.655142427584
LC-2021-0535746;3;Mujer;22;SD-SD;N/D;N/D;N/D;2021-10-27;2;16;MISTRAL, GABRIELA y CUENCA;CALLE;CUENCA;12;-58.505396143667;-34.589542592779
LC-2021-0535746;3;Varon;56;SD-SD;N/D;N/D;N/D;2021-10-27;2;16;MISTRAL, GABRIELA y CUENCA;CALLE;CUENCA;12;-58.505396143667;-34.589542592779
LC-2021-0535746;3;Varon;21;SD-SD;N/D;N/D;N/D;2021-10-27;2;16;MISTRAL, GABRIELA y CUENCA;CALLE;CUENCA;12;-58.505396143667;-34.589542592779
LC-2021-0535865;1;Varon;78;SD-SD;N/D;N/D;N/D;2021-10-27;2;17;ARAOZ ALFARO, GREGORIO, DR y LOBOS, ELEODORO, DR.;CALLE;LOBOS, ELEODORO, DR.;6;-58.43525862483;-34.615193808809
LC-2021-0535873;1;Varon;37;SD-SD;N/D;N/D;N/D;2021-10-27;2;17;N/D;N/D;N/D;1;-58.363464;-34.625119
LC-2021-0535907;1;Varon;39;SD-SD;N/D;N/D;N/D;2021-10-27;2;17;MORENO, PERITO AV. y ZUVIRIA;AVENIDA;ZUVIRIA;7;-58.464518413154;-34.649919462703
LC-2021-0535945;1;Mujer;26;PEATON-AUTO;PEATON;AUTO;PEATON;2021-10-27;2;10;FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4400;AVENIDA;4400.0;8;-58.456973920711;-34.671718142407
LC-2021-0536044;2;Mujer;73;SD-SD;N/D;N/D;N/D;2021-10-27;2;21;QUINTANA, MANUEL, PRES. y CALLAO AV.;CALLE;CALLAO AV.;2;-58.388978709426;-34.58913066622
LC-2021-0536208;2;Varon;46;PEATON-MOTO;PEATON;MOTO;PEATON;2021-10-27;2;22;SAN JUAN AV. 1780;AVENIDA;1780.0;1;-58.391120447223;-34.622890622543
LC-2021-0536208;2;Varon;40;PEATON-MOTO;PEATON;MOTO;PEATON;2021-10-27;2;22;SAN JUAN AV. 1780;AVENIDA;1780.0;1;-58.391120447223;-34.622890622543
LC-2021-0536441;1;Mujer;55;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;2021-10-27;2;9;SOLDADO DE LA FRONTERA AV. 5243;AVENIDA;5243.0;8;-58.463597550697;-34.686136004145
LC-2021-0538459;1;Varon;32;SD-SD;N/D;N/D;N/D;2021-10-27;2;21;OLIVERA AV. y DIRECTORIO AV.;AVENIDA;DIRECTORIO AV.;9;-58.484568743237;-34.64529131085
LC-2021-0540186;1;Mujer;56;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;2021-10-27;2;22;ALVAREZ THOMAS AV. y OLAZABAL AV.;AVENIDA;OLAZABAL AV.;12;-58.480668591644;-34.573495220315
LC-2021-0536620;1;Varon;55;SD-SD;N/D;N/D;N/D;2021-10-28;2;7;N/D;N/D;N/D;8;-58.48314;-34.68631
LC-2021-0536626;1;Mujer;37;MOTO-AUTO;MOTO;AUTO;MOTO;2021-10-28;2;7;ROOSEVELT FRANKLIN D. AV. y ANDONAEGUI;AVENIDA;ANDONAEGUI;12;-58.490559368943;-34.575447480923
LC-2021-0536700;1;Mujer;30;PEATON-AUTO;PEATON;AUTO;PEATON;2021-10-28;2;8;PERON, EVA AV. y FERNANDEZ;AVENIDA;FERNANDEZ;9;-58.470816343452;-34.650620509836
LC-2021-0537029;1;Mujer;70;SD-SD;N/D;N/D;N/D;2021-10-28;2;10;VALLE, ARISTOBULO DEL y MONTES DE OCA, MANUEL AV.;CALLE;MONTES DE OCA, MANUEL AV.;4;-58.375067724135;-34.636107648453
LC-2021-0537165;1;Mujer;28;SD-SD;N/D;N/D;N/D;2021-10-28;2;12;TINOGASTA y MADERO;CALLE;MADERO;10;-58.529548031165;-34.62471363687
LC-2021-0537183;1;Varon;28;SD-SD;N/D;N/D;N/D;2021-10-28;2;12;LAMARCA, EMILIO y MAGARIÃ‘OS CERVANTES, A.;CALLE;MAGARIÃ‘OS CERVANTES, A.;11;-58.487932315082;-34.618040749362
LC-2021-0537189;1;Varon;24;MOTO-TAXI;MOTO;TAXI;MOTO;2021-10-28;2;8;SOLER y HUMBOLDT;CALLE;HUMBOLDT;14;-58.431653979839;-34.581615185761
LC-2021-0537223;1;Varon;17;PEATON-CAMIONETA;PEATON;CAMIONETA;PEATON;2021-10-28;2;12;RAFAELA 4730;CALLE;4730.0;10;-58.493539591255;-34.639381423995
LC-2021-0537239;1;Varon;58;SD-SD;N/D;N/D;N/D;2021-10-28;2;10;GARCIA GRANDE DE ZEQUEIRA, SEVERO y ALBARIÃ‘O;CALLE;ALBARIÃ‘O;9;-58.50138937241;-34.646559832843
LC-2021-0537370;2;Mujer;5;SD-SD;N/D;N/D;N/D;2021-10-28;2;13;COBO AV. 520;AVENIDA;520.0;4;-58.423739258991;-34.640424126464
LC-2021-0537370;2;Mujer;37;SD-SD;N/D;N/D;N/D;2021-10-28;2;13;COBO AV. 520;AVENIDA;520.0;4;-58.423739258991;-34.640424126464
LC-2021-0537496;1;Varon;30;MOTO-SD;MOTO;N/D;MOTO;2021-10-28;2;14;CAJARAVILLA 4674;CALLE;4674.0;10;-58.492356169797;-34.640464491248
LC-2021-0537559;1;Mujer;66;SD-AUTO;N/D;AUTO;N/D;2021-10-28;2;13;DIRECTORIO AV. y SUAREZ, JOSE LEON;AVENIDA;SUAREZ, JOSE LEON;9;-58.509432686019;-34.665401890499
LC-2021-0537801;1;Varon;48;SD-SD;N/D;N/D;N/D;2021-10-28;2;16;DONADO y GARCIA DEL RIO;CALLE;GARCIA DEL RIO;12;-58.488049845138;-34.555929346752
LC-2021-0537895;1;Varon;33;SD-SD;N/D;N/D;N/D;2021-10-28;2;15;DEL LIBERTADOR AV. y CALLAO AV.;AVENIDA;CALLAO AV.;2;-58.385849290257;-34.586588253986
LC-2021-0537911;1;Varon;38;MOTO-CAMIONETA;MOTO;CAMIONETA;MOTO;2021-10-28;2;15;VIEYTES y LUJAN;CALLE;LUJAN;4;-58.374609129393;-34.655591336414
LC-2021-0538051;1;Varon;27;SD-SD;N/D;N/D;N/D;2021-10-28;2;18;SAN JUAN AV. y BOCAYUVA, QUINTINO;AVENIDA;BOCAYUVA, QUINTINO;5;-58.421517326396;-34.626228853648
LC-2021-0538052;4;Mujer;62;SD-SD;N/D;N/D;N/D;2021-10-28;2;14;RIVADAVIA AV. 3048;AVENIDA;3048.0;3;-58.409556912967;-34.61056662071
LC-2021-0538052;4;Mujer;44;SD-SD;N/D;N/D;N/D;2021-10-28;2;14;RIVADAVIA AV. 3048;AVENIDA;3048.0;3;-58.409556912967;-34.61056662071
LC-2021-0538052;4;Varon;6;SD-SD;N/D;N/D;N/D;2021-10-28;2;14;RIVADAVIA AV. 3048;AVENIDA;3048.0;3;-58.409556912967;-34.61056662071
LC-2021-0538052;4;Mujer;34;SD-SD;N/D;N/D;N/D;2021-10-28;2;14;RIVADAVIA AV. 3048;AVENIDA;3048.0;3;-58.409556912967;-34.61056662071
LC-2021-0538062;1;Mujer;61;SD-SD;N/D;N/D;N/D;2021-10-28;2;10;ENTRE RIOS AV. y CALVO, CARLOS;AVENIDA;CALVO, CARLOS;3;-58.391625907502;-34.62022340471
LC-2021-0538220;1;Mujer;62;SD-SD;N/D;N/D;N/D;2021-10-28;2;20;DON BOSCO y LINIERS VIRREY;CALLE;LINIERS VIRREY;5;-58.415337104904;-34.611875629162
LC-2021-0538226;3;Mujer;48;CAMIONETA-AUTO;CAMIONETA;AUTO;UTILITARIO;2021-10-28;2;18;AZARA y VILLAFAÃ‘E, WENCESLAO;CALLE;VILLAFAÃ‘E, WENCESLAO;4;-58.372103850319;-34.634832569175
LC-2021-0538226;3;Mujer;16;CAMIONETA-AUTO;CAMIONETA;AUTO;UTILITARIO;2021-10-28;2;18;AZARA y VILLAFAÃ‘E, WENCESLAO;CALLE;VILLAFAÃ‘E, WENCESLAO;4;-58.372103850319;-34.634832569175
LC-2021-0538226;3;Varon;63;CAMIONETA-AUTO;CAMIONETA;AUTO;UTILITARIO;2021-10-28;2;18;AZARA y VILLAFAÃ‘E, WENCESLAO;CALLE;VILLAFAÃ‘E, WENCESLAO;4;-58.372103850319;-34.634832569175
LC-2021-0538242;1;Mujer;35;SD-SD;N/D;N/D;N/D;2021-10-28;2;8;DEAN FUNES y HUMBERTO 1Â°;CALLE;HUMBERTO 1Â°;3;-58.405986235789;-34.623013001523
LC-2021-0538319;1;Varon;23;SD-SD;N/D;N/D;N/D;2021-10-28;2;22;SAN JUAN BAUTISTA DE LA SALLE AV. y PERON, EVA AV.;AVENIDA;PERON, EVA AV.;9;-58.475510095252;-34.654900300306
LC-2021-0538341;2;Varon;31;SD-SD;N/D;N/D;N/D;2021-10-28;2;22;LA PAMPA 2149;CALLE;2149.0;13;-58.451985778087;-34.563313165531
LC-2021-0538341;2;Mujer;21;SD-SD;N/D;N/D;N/D;2021-10-28;2;22;LA PAMPA 2149;CALLE;2149.0;13;-58.451985778087;-34.563313165531
LC-2021-0538429;1;Varon;22;SD-SD;N/D;N/D;N/D;2021-10-28;2;22;CORDOBA AV. y SANCHEZ DE BUSTAMANTE;AVENIDA;SANCHEZ DE BUSTAMANTE;2;-58.413255051644;-34.597948181017
LC-2021-0538972;1;Mujer;39;SD-SD;N/D;N/D;N/D;2021-10-28;2;20;PUEYRREDON AV. y JUNCAL;AVENIDA;JUNCAL;2;-58.401035578584;-34.591562947281
LC-2021-0538507;2;Varon;32;CAMIONETA-AUTO;CAMIONETA;AUTO;UTILITARIO;2021-10-29;2;1;N/D;N/D;N/D;12;-58.493326;-34.54837
LC-2021-0538507;2;Varon;28;CAMIONETA-AUTO;CAMIONETA;AUTO;UTILITARIO;2021-10-29;2;1;N/D;N/D;N/D;12;-58.493326;-34.54837
LC-2021-0538705;1;Mujer;28;MOTO-MOTO;MOTO;MOTO;MOTO;2021-10-29;2;6;PUEYRREDON AV. y RIVADAVIA AV.;AVENIDA;RIVADAVIA AV.;3;-58.405968607725;-34.61011987251
LC-2021-0538731;1;Varon;30;MOTO-AUTO;MOTO;AUTO;MOTO;2021-10-29;2;7;SALADILLO y SAN PEDRO;CALLE;SAN PEDRO;9;-58.505279209888;-34.670019256264
LC-2021-0538857;1;Mujer;65;SD-SD;N/D;N/D;N/D;2021-10-29;2;8;LAS HERAS GENERAL AV. 1875;AVENIDA;1875.0;2;-58.392498513225;-34.591024669466
LC-2021-0539298;1;Mujer;35;SD-SD;N/D;N/D;N/D;2021-10-29;2;11;NAZCA AV. 537;AVENIDA;537.0;7;-58.471574323599;-34.625853899505
