Id,Victimas,Sexo,Edad,Rol,Victima,Acusado,Fecha,Semestre,Franja_Horaria,Lugar_Del_Hecho,Tipo_De_Calle,Calle,Direccion,Altura\Cruce,Comuna,Longitud,Latitud
2021-0043,1,MASCULINO,50,PEATON,PEATON,AUTO,2021-05-22,1,18,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y PILAR",PILAR,9,-58.50719962,-34.65556223
2021-0044,1,MASCULINO,21,PASAJERO_ACOMPAÑANTE,MOTO,OBJETO FIJO,2021-05-25,1,2,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,"PERON, EVA AV.","PERON, EVA AV. y ACOSTA, MARIANO","ACOSTA, MARIANO",9,-58.46712311,-34.64600222
2021-0045,1,MASCULINO,22,CONDUCTOR,MOTO,MULTIPLE,2021-05-26,1,17,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,N/D,4,-58.37709334,-34.64035082
2021-0046,1,MASCULINO,20,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2021-05-31,1,2,EL CANO AV. Y GUZMAN AV.,AVENIDA,ELCANO AV.,ELCANO AV. y GUZMAN AV.,GUZMAN AV.,15,-58.46033141,-34.58569883
2021-0047,1,MASCULINO,59,CONDUCTOR,MOTO,AUTO,2021-06-02,1,16,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"VEDIA, AGUSTIN DE","VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.42190745,-34.65633192
2021-0048,1,MASCULINO,44,CICLISTA,BICICLETA,AUTO,2021-06-03,1,9,CAPDEVILLA Y CONGRESO AV.,AVENIDA,CAPDEVILA,CAPDEVILA y CONGRESO AV.,CONGRESO AV.,12,-58.49026573,-34.5698141
2021-0049,1,MASCULINO,74,CONDUCTOR,AUTO,AUTO,2021-06-03,1,20,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",4000.0,8,-58.45410344,-34.66902702
2021-0050,1,MASCULINO,56,CONDUCTOR,MOTO,PASAJEROS,2021-06-10,1,13,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. 5958,5958.0,13,-58.44751621,-34.55719892
2021-0051,1,MASCULINO,73,PEATON,PEATON,CARGAS,2021-06-15,1,19,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y EREZCANO AV.,EREZCANO AV.,4,-58.42040352,-34.66005171
2021-0052,1,FEMENINO,19,PASAJERO_ACOMPAÑANTE,MOTO,OBJETO FIJO,2021-06-20,1,5,"PAZ, GRAL. AV. 14723",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 14723",14723.0,8,-58.49530249,-34.68010798
2021-0053,1,MASCULINO,58,PEATON,PEATON,BICICLETA,2021-06-20,1,12,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,CORRIENTES AV. 5783,5783.0,15,-58.44399875,-34.5947736
2021-0054,1,MASCULINO,41,CONDUCTOR,MOTO,CARGAS,2021-06-22,1,14,TABARE Y EREZCANO,CALLE,TABARE,TABARE y EREZCANO,EREZCANO,4,-58.42759813,-34.65463857
2021-0055,1,MASCULINO,47,PASAJERO_ACOMPAÑANTE,MOTO,CARGAS,2021-06-29,1,12,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y PUEYRREDON AV.,PUEYRREDON AV.,3,-58.40547222,-34.60456293
2021-0056,1,MASCULINO,60,CICLISTA,BICICLETA,AUTO,2021-07-09,2,23,"CORRALES Y MORENO, PERITO AV.",AVENIDA,CORRALES,"CORRALES y MORENO, PERITO AV.","MORENO, PERITO AV.",4,-58.42473018,-34.6500828
2021-0057,1,MASCULINO,46,CONDUCTOR,AUTO,OBJETO FIJO,2021-07-10,2,23,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,AUTOPISTA ARTURO ILLIA,AUTOPISTA  ARTURO ILLIA (CABINA DE PEAJE),N/D,2,-58.39257023,-34.57563957
2021-0058,1,MASCULINO,24,PEATON,PEATON,AUTO,2021-07-21,2,0,AV. GRAL. PAZ Y VEDIA,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y VEDIA",VEDIA,12,-58.48941042,-34.54596153
2021-0059,1,FEMENINO,44,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2021-07-22,2,1,"GARAY, JUAN DE AV. 2269",AVENIDA,"GARAY, JUAN DE AV.","GARAY, JUAN DE AV. 2269",2269.0,3,-58.3964074,-34.62783085
2021-0060,1,FEMENINO,80,PEATON,PEATON,PASAJEROS,2021-07-22,2,12,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,"SALGUERO, JERONIMO","SALGUERO, JERONIMO y RIVADAVIA AV.",RIVADAVIA AV.,5,-58.41971993,-34.6111224
2021-0061,1,FEMENINO,55,PEATON,PEATON,CARGAS,2021-07-24,2,9,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV.",4,-58.40544588,-34.65012801
2021-0062,1,MASCULINO,73,CONDUCTOR,AUTO,CARGAS,2021-07-27,2,7,LA PLATA AV. 2723,AVENIDA,LA PLATA AV.,LA PLATA AV. 2723,2723.0,4,-58.42003882,-34.64645957
2021-0063,1,FEMENINO,31,PASAJERO_ACOMPAÑANTE,AUTO,AUTO,2021-08-02,2,4,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. 2906",2906.0,7,-58.46851293,-34.63348678
2021-0064,1,MASCULINO,37,PEATON,PEATON,CARGAS,2021-08-02,2,20,"PAZ, GRAL. AV. Y TONELERO",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y TONELERO",TONELERO,9,-58.52931141,-34.65422917
2021-0065,1,FEMENINO,63,PEATON,PEATON,PASAJEROS,2021-08-06,2,8,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y LA PLATA AV.,LA PLATA AV.,6,-58.42675754,-34.6269973
2021-0066,1,MASCULINO,59,PEATON,PEATON,PASAJEROS,2021-08-06,2,20,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,LOPE DE VEGA AV.,"LOPE DE VEGA AV. y PAZ, GRAL. AV.","PAZ, GRAL. AV.",11,-58.52933723,-34.61098186
2021-0067,1,MASCULINO,27,CONDUCTOR,MOTO,OBJETO FIJO,2021-08-08,2,9,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,N/D,1,-58.37910943,-34.62764718
2021-0068,1,MASCULINO,39,CONDUCTOR,MOTO,OBJETO FIJO,2021-08-15,2,6,"BEIRO, FRANCISCO AV. 5071",AVENIDA,"BEIRO, FRANCISCO AV.","BEIRO, FRANCISCO AV. 5071",5071.0,11,-58.52161176,-34.61164474
2021-0069,1,MASCULINO,17,PEATON,PEATON,AUTO,2021-08-20,2,17,AV. SANTA FE 3428,AVENIDA,SANTA FE AV.,SANTA FE AV. 3428,3428.0,14,-58.41354692,-34.5869768
2021-0070,1,MASCULINO,31,CONDUCTOR,MOTO,CARGAS,2021-08-28,2,8,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,"CHILAVERT, MARTINIANO, CORONEL","CHILAVERT, MARTINIANO, CORONEL y VARELA AV.",VARELA AV.,8,-58.43960781,-34.65470804
2021-0071,1,MASCULINO,88,PEATON,PEATON,MOTO,2021-08-31,2,16,SAN LUIS 2730,CALLE,SAN LUIS,SAN LUIS 2730,2730.0,3,-58.4045461,-34.60003693
2021-0072,1,FEMENINO,57,PEATON,PEATON,AUTO,2021-09-01,2,19,CALLAO AV. Y PARAGUAY,AVENIDA,CALLAO AV.,CALLAO AV. y PARAGUAY,PARAGUAY,2,-58.39303911,-34.59871111
2021-0073,1,FEMENINO,76,CICLISTA,BICICLETA,AUTO,2021-09-18,2,12,"DEL LIBERTADOR AV. Y AGOTE, LUIS DR.",AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. y AGOTE, LUIS DR.","AGOTE, LUIS DR.",2,-58.39391034,-34.58405348
2021-0074,1,MASCULINO,55,CONDUCTOR,MOTO,MULTIPLE,2021-09-20,2,15,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.","BALBIN, RICARDO, DR. AV.",12,-58.5007381,-34.5497951
2021-0075,1,MASCULINO,65,PEATON,PEATON,CARGAS,2021-09-21,2,14,SALTA Y BRASIL,CALLE,SALTA,SALTA y BRASIL,BRASIL,1,-58.38281301,-34.62786038
2021-0076,1,MASCULINO,31,CONDUCTOR,MOTO,OBJETO FIJO,2021-10-16,2,6,"MORENO, PERITO AV. 2152",AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. 2152",2152.0,7,-58.43980799,-34.65094083
2021-0077,1,FEMENINO,31,CONDUCTOR,MOTO,CARGAS,2021-10-18,2,7,DIRECTORIO AV. 1169,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. 1169,1169.0,6,-58.44402387,-34.62933109
2021-0078,1,MASCULINO,22,CONDUCTOR,MOTO,PASAJEROS,2021-10-23,2,6,INDEPENDENCIA AV. Y LA PLATA AV.,AVENIDA,INDEPENDENCIA AV.,INDEPENDENCIA AV. y LA PLATA AV.,LA PLATA AV.,6,-58.42779702,-34.62207347
2021-0079,1,MASCULINO,42,PEATON,PEATON,AUTO,2021-10-25,2,3,TUCUMAN 3112,CALLE,TUCUMAN,TUCUMAN 3112,3112.0,3,-58.40944147,-34.60097942
2021-0080,1,MASCULINO,32,CONDUCTOR,MOTO,AUTO,2021-10-28,2,16,ARENALES Y 9 DE JULIO AV.,AVENIDA,ARENALES,ARENALES y 9 DE JULIO AV.,9 DE JULIO AV.,1,-58.38277479,-34.5943016
2021-0081,1,MASCULINO,26,CONDUCTOR,MOTO,CARGAS,2021-11-02,2,13,AU FRONDIZI SUBIDA BRANDSEN,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRANDSEN,N/D,4,-58.37627355,-34.63800916
2021-0082,1,MASCULINO,38,CONDUCTOR,MOTO,AUTO,2021-11-06,2,4,AU 25 DE MAYO KM7 (ALTURA PASCO),AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y PASCO,N/D,3,-58.39591856,-34.62453459
2021-0083,1,MASCULINO,30,CONDUCTOR,MOTO,AUTO,2021-11-09,2,0,CABILDO AV. Y OLAZABAL,AVENIDA,CABILDO AV.,CABILDO AV. y OLAZABAL,OLAZABAL,13,-58.45829717,-34.56015762
2021-0084,1,MASCULINO,32,CONDUCTOR,AUTO,OBJETO FIJO,2021-11-11,2,3,TAPALQUE Y BRUIX AV.,AVENIDA,TAPALQUE,TAPALQUE y BRUIX AV.,BRUIX AV.,9,-58.49142611,-34.64584795
2021-0085,1,MASCULINO,49,CONDUCTOR,MOTO,OBJETO FIJO,2021-11-20,2,18,"PAZ, GRAL. AV. Y EZEIZA",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y EZEIZA",EZEIZA,12,-58.51271409,-34.57786555
2021-0086,1,MASCULINO,75,PEATON,PEATON,PASAJEROS,2021-11-25,2,10,RIVADAVIA AV. Y PUAN,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y PUAN,PUAN,6,-58.44864864,-34.62352826
2021-0087,1,FEMENINO,73,PEATON,PEATON,BICICLETA,2021-11-27,2,11,ESMERALDA 1359,CALLE,ESMERALDA,ESMERALDA 1359,1359.0,1,-58.37795815,-34.59167894
2021-0088,1,MASCULINO,45,CONDUCTOR,MOTO,AUTO,2021-12-01,2,15,AV. MOROE Y 3 DE FEBRERO,CALLE,MONROE,MONROE y 3 DE FEBRERO,3 DE FEBRERO,13,-58.45531707,-34.55555257
2021-0089,1,MASCULINO,41,CONDUCTOR,MOTO,AUTO,2021-12-02,2,1,AV. GAONA 3655,AVENIDA,GAONA AV.,GAONA AV. 3655,3655.0,11,-58.47633683,-34.62140594
2021-0090,1,MASCULINO,73,PEATON,PEATON,PASAJEROS,2021-12-10,2,11,AV. 9 DE JULIO Y LAVALLE,AVENIDA,9 DE JULIO AV.,9 DE JULIO AV. y LAVALLE,LAVALLE,1,-58.38188582,-34.60256036
2021-0091,1,MASCULINO,24,CONDUCTOR,MOTO,AUTO,2021-12-11,2,23,BAIGORRIA Y VICTOR HUGO,CALLE,BAIGORRIA,"BAIGORRIA y HUGO, VICTOR","HUGO, VICTOR",10,-58.51989389,-34.62284918
2021-0092,1,FEMENINO,50,PEATON,PEATON,AUTO,2021-12-12,2,6,AV. RIVADAVIA Y AV. PUEYRREDON,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y PUEYRREDON AV.,PUEYRREDON AV.,3,-58.4059686,-34.61011987
2021-0093,1,FEMENINO,18,PASAJERO_ACOMPAÑANTE,MOTO,AUTO,2021-12-13,2,17,AV. RIESTRA Y MOM,AVENIDA,RIESTRA AV.,RIESTRA AV. y MOM,MOM,7,-58.43353773,-34.64561636
2021-0094,1,FEMENINO,43,PASAJERO_ACOMPAÑANTE,MOTO,AUTO,2021-12-20,2,1,AU DELLEPIANE Y LACARRA,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.","DELLEPIANE, LUIS, TTE. GRAL. y LACARRA AV.",LACARRA AV.,9,-58.46739825,-34.65117757
2021-0095,1,MASCULINO,27,CONDUCTOR,MOTO,CARGAS,2021-12-30,2,0,AV. GAONA Y TERRADA,AVENIDA,GAONA AV.,GAONA AV. y TERRADA,TERRADA,11,-58.47293407,-34.61984745
2021-0096,1,MASCULINO,60,CONDUCTOR,AUTO,CARGAS,2021-12-15,2,10,AV. EVA PERON 4071,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. 4071",4071.0,9,-58.47066794,-34.65021673
2021-0097,1,MASCULINO,53,CICLISTA,BICICLETA,AUTO,2021-11-18,2,6,PADRE CARLOS MUJICA 709,CALLE,PADRE CARLOS MUJICA,PADRE CARLOS MUGICA 709,709.0,1,-58.37976155,-34.58679619
